Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,USG_GROUP,USG_CODE,USG_PRIORI
696,644218,1,1,260.53615,834,644218,4814968.588,0,0,0,0,834,696,220264.97,632912.7019,2,0,0,0
697,644292,1,1,452.48795,836,644292,7356458.505,0,0,0,0,836,697,220430.2296,632735.9354,5,0,0,0
698,644309,1,1,812.49485,841,644309,44758795.64,0,0,0,0,841,698,220799.4231,632499.5357,5,0,0,0
699,644318,1,1,102.007,832,644318,3742106.473,0,0,0,0,832,699,219986.4998,632993.3448,4,0,0,0
700,644322,1,1,154.7574,836,644322,5032029.655,0,0,0,0,836,700,220369.6469,632735.2483,0,0,0,0
701,644401,1,1,98.25245,834,644401,3631607.057,0,0,0,0,834,701,220365.0335,632911.0915,4,0,0,0
702,644821,1,1,627.8901,854,644821,24700190.93,0,0,0,0,854,702,219971.2837,632485.2462,5,0,0,0
703,644980,1,1,424.4254,836,644980,13800446.37,0,0,0,0,836,703,220500.2048,632639.0385,3,0,0,0
704,645151,1,1,208.20295,854,645151,4095185.301,0,0,0,0,854,704,219843.1078,632358.3002,4,0,0,0
705,645153,1,1,210.637,854,645153,8286122.232,0,0,0,0,854,705,219898.3843,632356.9769,2,0,0,0
706,645203,1,1,180.2226,836,645203,8790068.854,0,0,0,0,836,706,220457.3022,632607.2494,3,0,0,0
707,645375,1,1,266.3939,833,645375,5019074.399,0,0,0,0,833,707,220167.1948,632733.3161,3,0,0,0
708,645377,1,1,1041.37045,856,645377,20434084.19,0,0,0,0,856,708,219908.5408,632187.3763,0,0,0,0
709,645397,1,1,239.2937,836,645397,3890389.069,0,0,0,0,836,709,220652.0183,632617.9232,2,0,0,0
710,645723,1,1,191.2363,835,645723,3072498.014,0,0,0,0,835,710,220653.5092,632744.1048,5,0,0,0
711,645821,1,1,265.00385,836,645821,8616759.081,0,0,0,0,836,711,220680.9448,632539.2333,4,0,0,0
712,645822,3,1,69.822,833,645822,0,143384.7907,96459.2058,178117.0515,168132.0877,833,712,220125.9421,632642.9136,1,0,0,0
713,645847,1,1,119.42975,854,645847,4698175.09,0,0,0,0,854,713,219946.732,632287.5943,0,0,0,0
714,645946,1,1,519.6243,836,645946,16895895.69,0,0,0,0,836,714,220608.58,632741.1031,4,0,0,0
715,646814,1,1,253.7,855,646814,4824638.171,0,0,0,0,855,715,220112.1747,632402.8538,1,0,0,0
716,646964,1,1,184.93815,854,646964,3637585.316,0,0,0,0,854,716,219966.7824,632410.115,0,0,0,0
717,647302,1,1,530.41405,853,647302,27059072.76,0,0,0,0,853,717,219911.6286,632653.4853,3,0,0,0
718,647315,1,1,97.83,834,647315,1807996.23,0,0,0,0,834,718,220107.1314,632754.2193,3,0,0,0
719,647317,1,1,703.831,833,647317,26521479.31,0,0,0,0,833,719,220066.6565,632691.5348,0,0,0,0
720,647368,1,1,108.3741,834,647368,4005723.484,0,0,0,0,834,720,220298.8548,632825.7498,0,0,0,0
721,647383,1,1,451.5159,853,647383,7678027.879,0,0,0,0,853,721,220506.9704,632383.3746,4,0,0,0
722,647385,1,1,164.2325,834,647385,6070361.665,0,0,0,0,834,722,220083.2517,632930.0199,4,0,0,0
723,647387,1,1,149.24315,832,647387,8212432.838,0,0,0,0,832,723,219742.5909,632959.1684,4,0,0,0
724,647424,1,1,129.645,834,647424,2395969.245,0,0,0,0,834,724,220098.2498,632844.0948,4,0,0,0
725,647435,1,1,129.32865,854,647435,2543790.982,0,0,0,0,854,725,219977.5942,632429.8589,1,0,0,0
726,647457,1,1,123.9211,854,647457,4874857.607,0,0,0,0,854,726,220002.0513,632416.5376,4,0,0,0
727,647463,1,1,164.7232,832,647463,6042837.776,0,0,0,0,832,727,219913.7788,632994.9584,0,0,0,0
728,647484,3,1,30.65,1021,647484,0,62942.10756,42343.0245,78188.64581,73805.51238,1021,728,219700.3437,632589.2508,4,0,0,0
729,647666,1,1,367.455,851,647666,16350718.34,0,0,0,0,851,729,220314.0337,632119.6427,1,0,0,0
730,647673,1,1,92.9535,835,647673,4480312.224,0,0,0,0,835,730,220390.2531,632787.2027,0,0,0,0
731,647688,1,1,69.393,835,647688,2229805.269,0,0,0,0,835,731,220375.4998,632787.4648,1,0,0,0
732,647754,1,1,118.86365,834,647754,4393438.231,0,0,0,0,834,732,220136.6397,632904.3565,2,0,0,0
733,647809,1,1,205.6763,836,647809,6687688.22,0,0,0,0,836,733,220775.3787,632696.5373,1,0,0,0
734,647810,1,1,173.65485,836,647810,5646491.573,0,0,0,0,836,734,220595.6989,632589.613,0,0,0,0
735,647952,1,1,144.316,836,647952,2346260.636,0,0,0,0,836,735,220530.9131,632720.2304,1,0,0,0
736,647965,1,1,186.6825,834,647965,10350237.85,0,0,0,0,834,736,220035.9524,632871.1764,2,0,0,0
737,647980,1,1,149.675,833,647980,2819996.857,0,0,0,0,833,737,220058.0548,632668.5598,2,0,0,0
738,647989,1,1,266.7493,854,647989,5246745.124,0,0,0,0,854,738,219985.8155,632348.5436,0,0,0,0
739,648081,1,1,76.6288,833,648081,1443747.955,0,0,0,0,833,739,220078.7523,632628.6419,0,0,0,0
740,648121,1,1,298.6054,836,648121,9709333.627,0,0,0,0,836,740,220787.4492,632728.7963,4,0,0,0
741,648261,1,1,523.8403,835,648261,8416280.18,0,0,0,0,835,741,220723.3422,632807.1112,3,0,0,0
742,648277,1,1,217.37865,821,648277,3416061.966,0,0,0,0,821,742,220856.9743,632694.5689,2,0,0,0
743,648299,1,1,1312.92215,841,648299,96435178.15,0,0,0,0,841,743,220759.8459,632364.865,4,0,0,0
744,648307,1,1,231.8375,833,648307,8736008.303,0,0,0,0,833,744,220034.6946,632739.0485,1,0,0,0
745,648341,1,1,786.74265,855,648341,14961563.34,0,0,0,0,855,745,220077.1929,632244.4619,0,0,0,0
746,648414,1,1,177.715,826,648414,3025313.6,0,0,0,0,826,746,220560.3548,632955.7148,2,0,0,0
747,648415,1,1,699.69485,855,648415,13306166.66,0,0,0,0,855,747,220052.2796,632433.4447,1,0,0,0
748,648420,1,1,182.7458,856,648420,7171786.107,0,0,0,0,856,748,220084.2461,632094.7791,0,0,0,0
749,648427,1,1,246.88995,856,648427,9689097.718,0,0,0,0,856,749,219976.7986,632129.9466,1,0,0,0
750,648430,1,1,97.3415,835,648430,3127874.419,0,0,0,0,835,750,220447.978,632806.8497,0,0,0,0
751,648433,1,1,204.51595,834,648433,7559318.544,0,0,0,0,834,751,220125.8941,632798.7972,4,0,0,0
752,648439,1,1,224.725,832,648439,12365987.78,0,0,0,0,832,752,220001.1858,632988.9097,5,0,0,0
753,648452,1,1,86.92435,834,648452,4819346.737,0,0,0,0,834,753,220086.3665,632911.6265,3,0,0,0
754,648471,1,1,91.7554,834,648471,3391463.094,0,0,0,0,834,754,220112.7196,632887.2896,2,0,0,0
755,648636,1,1,530.8926,853,648636,18055657.33,0,0,0,0,853,755,220187.3102,632522.8162,0,0,0,0
756,648698,1,1,667.8076,851,648698,29715567.81,0,0,0,0,851,756,220276.728,632124.7422,3,0,0,0
757,648713,1,1,104.7245,854,648713,2059847.054,0,0,0,0,854,757,219832.7048,632434.5218,1,0,0,0
758,648735,1,1,175.6948,834,648735,3247015.599,0,0,0,0,834,758,220128.896,632938.2056,0,0,0,0
759,648738,1,1,77.53895,856,648738,3042985.199,0,0,0,0,856,759,220018.79,632067.038,0,0,0,0
760,648754,1,1,216.2611,826,648754,3681499.294,0,0,0,0,826,760,220592.5848,632957.8015,5,0,0,0
761,648755,1,1,209.9808,855,648755,3993225.79,0,0,0,0,855,761,220113.5361,632378.4395,3,0,0,0
762,648881,1,1,103.06365,833,648881,1941801.697,0,0,0,0,833,762,219972.2012,632722.5287,5,0,0,0
763,649040,1,1,197.0545,856,649040,3866662.669,0,0,0,0,856,763,219869.953,632216.2088,0,0,0,0
764,649094,3,1,72.55515,826,649094,0,148997.5222,100235.0569,185089.3614,174713.5407,826,764,220443.3361,632985.0721,5,0,0,0
765,649096,1,1,137.919,834,649096,5097762.078,0,0,0,0,834,765,220063.5108,632875.6743,2,0,0,0
766,649108,1,1,279.9305,854,649108,11012017.54,0,0,0,0,854,766,219965.3571,632378.7323,1,0,0,0
767,649115,1,1,1375.51655,855,649115,26158335.25,0,0,0,0,855,767,220173.8439,632299.5008,1,0,0,0
768,649142,1,1,174.97065,832,649142,6418763.438,0,0,0,0,832,768,220008.0073,632906.2554,3,0,0,0
769,649165,1,1,82.32735,853,649165,1399976.587,0,0,0,0,853,769,220343.717,632386.8423,0,0,0,0
770,649169,1,1,179.61345,854,649169,3532852.73,0,0,0,0,854,770,219986.6498,632367.9152,5,0,0,0
771,649237,1,1,115.7633,845,649237,2445719.708,0,0,0,0,845,771,220705.2388,632157.9688,4,0,0,0
772,649240,1,1,86.723,834,649240,3205455.526,0,0,0,0,834,772,220299.9414,632810.5828,0,0,0,0
773,649244,1,1,167.46705,832,649244,6143495.367,0,0,0,0,832,773,220004.3544,632887.9027,0,0,0,0
774,649261,1,1,144.4782,832,649261,5300153.984,0,0,0,0,832,774,220002.5847,632964.9879,4,0,0,0
775,649265,1,1,155.41545,832,649265,8552077.232,0,0,0,0,832,775,220004.8333,632824.3564,2,0,0,0
776,649273,1,1,156.492,834,649273,8676385.957,0,0,0,0,834,776,220068.9041,632811.4403,3,0,0,0
777,649483,1,1,156.02385,835,649483,5013514.372,0,0,0,0,835,777,220440.6535,632886.3548,5,0,0,0
778,649494,1,1,731.97085,834,649494,13527553.28,0,0,0,0,834,778,220322.0034,632890.1482,3,0,0,0
779,649552,1,1,197.9221,854,649552,11678907.64,0,0,0,0,854,779,219871.4591,632410.9198,4,0,0,0
780,649577,1,1,236.69605,854,649577,9311243.524,0,0,0,0,854,780,219934.1219,632392.9478,0,0,0,0
781,649583,1,1,425.82915,854,649583,25127155.15,0,0,0,0,854,781,219936.4998,632501.3036,1,0,0,0
782,649610,1,1,50.69395,834,649610,1873749.78,0,0,0,0,834,782,220127.053,632753.4804,4,0,0,0
783,649859,1,1,83.1792,836,649859,2704621.563,0,0,0,0,836,783,220266.0448,632771.5598,4,0,0,0
784,649885,1,1,116.523,834,649885,6460384.689,0,0,0,0,834,784,220063.3994,632961.6093,3,0,0,0
785,649920,1,1,303.3925,853,649920,15477568.39,0,0,0,0,853,785,220093.8503,632508.3756,4,0,0,0
786,649941,1,1,209.57015,854,649941,4122077.03,0,0,0,0,854,786,219904.7373,632369.3891,3,0,0,0
787,649963,1,1,378.3801,833,649963,7128984.083,0,0,0,0,833,787,220143.1473,632701.4981,4,0,0,0
788,650026,1,1,116.2977,834,650026,4298595.588,0,0,0,0,834,788,220165.302,632752.7493,1,0,0,0
789,650107,1,1,755.27555,834,650107,27916494.88,0,0,0,0,834,789,220287.8405,632962.1261,1,0,0,0
790,650141,1,1,174.16905,834,650141,9656454.64,0,0,0,0,834,790,220136.6692,632919.2076,3,0,0,0
791,650186,1,1,159.239,833,650186,3000190.275,0,0,0,0,833,791,220081.5779,632709.0838,0,0,0,0
792,650636,1,1,185.73705,834,650636,6865212.842,0,0,0,0,834,792,220379.6405,632970.5995,3,0,0,0
793,650813,3,1,16.035,836,650813,0,32929.09282,22152.37841,40905.54441,38612.44344,836,793,220324.1573,632685.3591,3,0,0,0
794,651056,1,1,83.3378,834,651056,1540165.882,0,0,0,0,834,794,220254.4507,632789.3092,0,0,0,0
795,651157,1,1,160.339,836,651157,5213518.726,0,0,0,0,836,795,220354.8441,632737.782,4,0,0,0
796,651187,1,1,362.13425,854,651187,14245781.41,0,0,0,0,854,796,219965.9198,632238.8985,5,0,0,0
797,651503,1,1,97.4346,832,651503,1787184.445,0,0,0,0,832,797,219927.4894,632974.4509,2,0,0,0
798,651631,1,1,206.671,841,651631,11385112.23,0,0,0,0,841,798,220762.367,632588.2298,4,0,0,0
799,651766,1,1,214.92355,833,651766,8098663.578,0,0,0,0,833,799,220194.6472,632692.9654,0,0,0,0
800,651768,4,1,2978.20155,1021,651768,0,6115963.535,4114390.253,7597440.334,7171539.688,1021,800,219632.1275,632330.6027,2,0,0,0
801,651771,1,1,442.69405,845,651771,18705506.2,0,0,0,0,845,801,220478.3048,632155.0798,4,0,0,0
802,651981,1,1,113.5874,832,651981,2083465.57,0,0,0,0,832,802,219928.9448,632993.9807,0,0,0,0
803,652073,1,1,310.7203,854,652073,6111619.482,0,0,0,0,854,803,219818.4998,632451.4442,1,0,0,0
804,653164,1,1,995.96395,854,653164,19589813.35,0,0,0,0,854,804,219779.0407,632594.1113,5,0,0,0
805,653190,1,1,169.72,826,653190,2889211.514,0,0,0,0,826,805,220479.0369,632971.499,3,0,0,0
806,653199,1,1,256.2,834,653199,9469664.4,0,0,0,0,834,806,220327.4998,632942.3448,2,0,0,0
807,653207,1,1,558.32985,853,653207,9494399.099,0,0,0,0,853,807,220548.9823,632324.8394,4,0,0,0
808,653233,1,1,103.8915,834,653233,1920018.812,0,0,0,0,834,808,220100.7579,632816.6388,3,0,0,0
809,653236,1,1,1100.02615,854,653236,21636633.49,0,0,0,0,854,809,219856.6718,632515.6309,3,0,0,0
810,653267,1,1,108.78765,835,653267,3495673.557,0,0,0,0,835,810,220424.2975,632841.0823,0,0,0,0
811,653275,1,1,117.993,835,653275,3791469.069,0,0,0,0,835,811,220429.3292,632789.4745,4,0,0,0
812,653276,1,1,152.704,832,653276,2800957.909,0,0,0,0,832,812,219706.6547,632957.752,3,0,0,0
813,653301,1,1,141.8937,834,653301,7867012.409,0,0,0,0,834,813,220139.8035,632971.6927,2,0,0,0
814,653302,1,1,731.42395,855,653302,13909562.11,0,0,0,0,855,814,220139.8799,632177.9314,0,0,0,0
815,653311,1,1,213.45455,825,653311,4924097.549,0,0,0,0,825,815,220851.5188,632923.7839,5,0,0,0
816,653313,3,1,77.09135,833,653313,0,158312.9542,106501.8246,196661.281,185636.7566,833,816,220269.7337,632610.4244,1,0,0,0
817,653320,1,1,488.278,853,653320,8303167.39,0,0,0,0,853,817,220656.9976,632298.384,0,0,0,0
818,653325,1,1,80.24955,841,653325,1473598.349,0,0,0,0,841,818,220677.4162,632363.852,3,0,0,0
819,653352,1,1,118.9032,836,653352,1933104.422,0,0,0,0,836,819,220301.1027,632698.0314,2,0,0,0
820,653388,1,1,992.881,841,653388,36463950.33,0,0,0,0,841,820,220710.4973,632567.7448,2,0,0,0
821,653399,1,1,187.7784,835,653399,6033883.328,0,0,0,0,835,821,220396.5063,632897.2666,1,0,0,0
822,653400,1,1,118.83695,826,653400,4046017.962,0,0,0,0,826,822,220477.2693,632994.4611,3,0,0,0
823,653402,1,1,206.2755,836,653402,6707171.568,0,0,0,0,836,823,220566.4708,632501.5,3,0,0,0
824,653411,1,1,167.9235,834,653411,6206788.407,0,0,0,0,834,824,220320.3423,632793.1454,3,0,0,0
825,653418,1,1,191.3108,854,653418,7525860.476,0,0,0,0,854,825,219919.7498,632447.0598,1,0,0,0
826,653448,1,1,1456.6846,855,653448,27701916.14,0,0,0,0,855,826,220142.6682,632230.6095,5,0,0,0
827,653454,1,1,177.6729,841,653454,6525108.044,0,0,0,0,841,827,220665.5746,632443.6596,2,0,0,0
828,653459,1,1,281.48115,853,653459,14359760.87,0,0,0,0,853,828,220058.91,632492.271,4,0,0,0
829,653465,1,1,132.73605,826,653465,4519237.851,0,0,0,0,826,829,220511.2008,632991.801,4,0,0,0
830,653483,1,1,289.7421,834,653483,16064171.25,0,0,0,0,834,830,220045.0606,632930.9231,3,0,0,0
831,653484,1,1,221.8332,856,653484,4352877.774,0,0,0,0,856,831,220029.3013,632097.8463,1,0,0,0
832,653498,1,1,130.6659,834,653498,7244509.493,0,0,0,0,834,832,220164.8554,632879.3163,2,0,0,0
833,653533,1,1,453.159,832,653533,24936071.46,0,0,0,0,832,833,219754.4448,632994.3401,3,0,0,0
834,653541,1,1,135.676,834,653541,2507428.156,0,0,0,0,834,834,220121.2232,632832.5663,4,0,0,0
835,653599,1,1,1137.07365,852,653599,18977759.22,0,0,0,0,852,835,220393.7497,632259.6222,0,0,0,0
836,653616,1,1,185.7529,836,653616,3019933.461,0,0,0,0,836,836,220578.2498,632642.4648,3,0,0,0
837,653636,1,1,192.35835,853,653636,3271053.742,0,0,0,0,853,837,220187.273,632547.463,2,0,0,0
838,653643,1,1,260.8284,836,653643,4240495.911,0,0,0,0,836,838,220675.9998,632663.7498,5,0,0,0
839,653653,1,1,91.325,836,653653,2969487.134,0,0,0,0,836,839,220269.0936,632750.1129,3,0,0,0
840,653659,1,1,351.0697,836,653659,11415241.8,0,0,0,0,836,840,220660.4733,632598.2451,5,0,0,0
841,653696,1,1,173.725,825,653696,2003796.234,0,0,0,0,825,841,220825.7975,632967.8973,5,0,0,0
842,653697,4,1,178.52205,1021,653697,0,366608.6159,246628.5005,455412.6376,429882.916,1021,842,219660.3334,632359.6708,4,0,0,0
843,653787,1,1,699.51605,833,653787,26358885.08,0,0,0,0,833,843,219928.3524,632771.7151,2,0,0,0
844,653859,1,1,96.65245,856,653859,3793086.891,0,0,0,0,856,844,219990.7061,632091.4759,5,0,0,0
845,653887,1,1,97.4164,856,653887,1911533.902,0,0,0,0,856,845,219883.931,632211.4706,4,0,0,0
846,653924,1,1,191.4546,826,653924,3259208.313,0,0,0,0,826,846,220490.7418,632996.5149,1,0,0,0
847,654053,1,1,199.115,836,654053,6474343.617,0,0,0,0,836,847,220636.8771,632595.7572,1,0,0,0
848,654086,1,1,388.01995,853,654086,13196558.5,0,0,0,0,853,848,219914.746,632594.5913,1,0,0,0
849,654114,1,1,284.15105,853,654114,9663977.21,0,0,0,0,853,849,220195.7924,632440.2967,5,0,0,0
850,654115,1,1,312.3885,836,654115,10157499.39,0,0,0,0,836,850,220425.882,632588.9183,3,0,0,0
851,654179,1,1,359.382,836,654179,11685521.22,0,0,0,0,836,851,220579.8309,632546.518,3,0,0,0
852,654205,1,1,567.9011,835,654205,9124183.023,0,0,0,0,835,852,220481.2164,632801.6926,5,0,0,0
853,654253,1,1,741.15835,852,654253,12369932.86,0,0,0,0,852,853,220443.2498,632242.5864,3,0,0,0
854,654259,1,1,268.775,833,654259,10127872.46,0,0,0,0,833,854,220144.4117,632729.5789,3,0,0,0
855,654293,1,1,374.23795,825,654293,8633145.427,0,0,0,0,825,855,220803.0759,632906.0631,3,0,0,0
856,654509,1,1,951.09595,855,654509,18087086.42,0,0,0,0,855,856,220174.538,632171.1308,3,0,0,0
857,654543,1,1,188.5058,853,654543,3205541.129,0,0,0,0,853,857,220526.8774,632373.0558,4,0,0,0
858,654546,1,1,517.7585,851,654546,23038803.12,0,0,0,0,851,858,220315.9536,632066.0875,5,0,0,0
859,654620,1,1,167.871,856,654620,6588030.509,0,0,0,0,856,859,220058.9005,632080.1986,0,0,0,0
860,654624,1,1,140.5548,856,654624,5516017.123,0,0,0,0,856,860,219983.7498,632077.9398,1,0,0,0
861,654646,1,1,57.1817,841,654646,1050010.358,0,0,0,0,841,861,220786.7159,632578.675,1,0,0,0
862,654665,1,1,835.9715,836,654665,40773171.87,0,0,0,0,836,862,220451.7498,632548.2212,4,0,0,0
863,654714,1,1,205.31335,854,654714,8076698.367,0,0,0,0,854,863,219875.5816,632300.9246,4,0,0,0
864,654746,1,1,235.7201,836,654746,7664580.391,0,0,0,0,836,864,220597.4448,632624.5348,1,0,0,0
865,654798,1,1,71.0253,841,654798,1304216.221,0,0,0,0,841,865,220712.6677,632378.2811,0,0,0,0
866,654844,1,1,167.74,836,654844,2727083.339,0,0,0,0,836,866,220212.7573,632713.2171,4,0,0,0
867,654864,1,1,561.894,852,654864,18756021.72,0,0,0,0,852,867,220324.4226,632327.4594,5,0,0,0
868,654935,1,1,181.9294,856,654935,3569873.408,0,0,0,0,856,868,220086.3402,632072.8769,4,0,0,0
869,654968,1,1,663.621,853,654968,22569750.21,0,0,0,0,853,869,220284.5798,632513.3223,2,0,0,0
870,654996,1,1,475.092,853,654996,24236818.38,0,0,0,0,853,870,220169.4211,632443.7198,5,0,0,0
871,655002,1,1,126.905,834,655002,7035993.915,0,0,0,0,834,871,220037.4498,632840.4998,1,0,0,0
872,655009,1,1,120.9545,836,655009,1966454.046,0,0,0,0,836,872,220580.2993,632569.4392,4,0,0,0
873,655039,1,1,94.9627,854,655039,1867840.264,0,0,0,0,854,873,219988.2655,632449.2856,5,0,0,0
874,655059,1,1,316.87,835,655059,5090991.855,0,0,0,0,835,874,220696.5232,632810.1174,5,0,0,0
875,655060,1,1,145.3619,833,655060,2738734.599,0,0,0,0,833,875,220185.5204,632714.6968,3,0,0,0
876,655340,1,1,403.06455,833,655340,7594058.889,0,0,0,0,833,876,220110.4582,632737.3689,2,0,0,0
877,655566,1,1,421.3267,836,655566,34249225.7,0,0,0,0,836,877,220528.0538,632539.561,5,0,0,0
878,655690,4,5,2285.77,853,655690,0,1877601.06,1263117.979,2332414.499,2201662.983,853,878,219902.7498,632558.123,4,0,0,0
879,655701,3,12,94068.018,853,655701,0,80489930.78,54147966.18,99987098.21,94381977.56,853,879,220420.4093,632378.827,3,16,6530,2
880,655731,3,6,14926.7943,845,655731,0,10217769.36,6873796.814,12692831.25,11981290.94,845,880,220674.5903,632256.4402,3,16,6520,2
881,655732,3,6,8923.1124,845,655732,0,6108096.798,4109098.066,7587668.029,7162315.203,845,881,220623.8808,632095.2571,5,11,5900,1
882,655735,4,5,10868.005,841,655735,0,8927310.145,6005666.586,11089782.63,10468106.73,841,882,220882.3798,632448.9245,1,0,0,0
883,655750,4,2,1345.4939,832,655750,0,1381537.06,929400.9983,1716188.353,1619981.513,832,883,219994.835,632927.447,5,13,5310,1
884,655753,4,4,5020.7148,821,655753,0,5155209.968,3468062.804,6403962.339,6044966.207,821,884,220861.2948,632652.6548,1,15,5740,1
885,655803,4,1,189.29005,834,655803,0,388721.5233,261504.5099,482881.9798,455812.3698,834,885,220185.0272,632964.4068,0,13,5340,1
886,655817,3,5,1575.0255,845,655817,0,1293773.892,870360.1092,1607166.212,1517070.983,845,886,220580.3048,632148.2148,0,16,6520,1
887,655837,3,5,900.3905,826,655837,0,739608.1659,497556.3722,918764.2927,867259.8006,826,887,220667.9259,632908.4153,2,16,6520,1
888,655842,3,3,487.7682,825,655842,0,333889.7066,224617.5188,414768.1897,391516.9325,825,888,220758.5572,632950.9296,4,16,6520,1
889,655850,3,3,389.0712,825,655850,0,266329.1063,179167.4971,330842.3085,312295.8051,825,889,220811.0532,632964.4688,1,16,6520,1
890,655855,4,6,4030.2978,853,655855,0,4138261.626,2783931.461,5140677.444,4852499.091,853,890,220148.3888,632508.5669,1,11,7600,2
891,655859,3,2,1082.6995,853,655859,0,1111702.91,747875.5542,1380991.97,1303575.716,853,891,220256.3375,632459.6329,5,16,6520,1
892,655887,4,5,1574.9035,836,655887,0,1293673.677,870292.6919,1607041.723,1516953.472,836,892,220801.3657,632654.7246,2,20,5521,1
893,655889,4,3,3191.05485,836,655889,0,2184357.995,1469482.477,2713477.515,2561364.201,836,893,220539.4618,632671.232,4,13,5340,1
894,655998,4,2,226.5084,825,655998,0,232576.1187,156460.8603,288913.2963,272717.2679,825,894,220708.8077,632929.9623,3,15,5760,1
895,656146,4,10,12419.6155,845,656146,0,10201850.24,6863087.552,12673056.02,11962624.29,845,895,220557.7498,632125.0471,2,11,5900,1
896,656148,4,3,690.32145,836,656148,0,472542.5446,317893.3995,587007.0623,554100.3627,836,896,220600.2149,632666.7971,1,13,5340,2
897,656162,4,3,1238.29545,851,656162,0,847644.6485,570235.7216,1052970.575,993942.6884,851,897,220355.7948,632160.7309,4,20,5501,1
898,656200,3,2,1681.119,852,656200,0,1726152.903,1161234.307,2144280.883,2024075.844,852,898,220322.0559,632197.249,4,16,6520,1
899,656202,4,2,5978.9428,855,656202,0,6139107.03,4129959.569,7626189.904,7198677.602,855,899,220036.3856,632166.5759,1,20,5521,1
900,656271,4,3,1107.3447,833,656271,0,758005.5382,509932.8307,941618.0813,888832.4415,833,900,220257.6948,632582.4648,1,20,5521,1
901,656275,4,5,809.885,836,656275,0,665264.1931,447542.9744,826411.8947,780084.5339,836,901,220768.4218,632743.1019,3,12,5202,1
902,656280,4,4,383.7,836,656280,0,196989.2878,132520.5425,244706.2269,230988.3778,836,902,220363.1591,632715.2806,0,20,5521,1
903,656285,4,3,599.72085,836,656285,0,410524.1355,276171.7744,509965.8634,481377.9732,836,903,220368.7966,632684.297,0,13,5340,1
904,656286,3,1,2773.5185,1021,656286,0,5695631.315,3831620.289,7075290.562,6678660.818,1021,904,219607.572,632447.3857,0,16,6535,1
905,656289,4,2,214.8618,821,656289,0,220617.529,148415.9619,274057.9638,258694.7022,821,905,220805.1638,632817.4493,1,13,5305,1
906,656294,4,3,2494.13535,855,656294,0,1707298.918,1148550.672,2120859.875,2001967.782,855,906,220013.1646,632225.7205,0,11,7600,1
907,656295,3,6,5571.618,845,656295,0,5720870.792,3848599.634,7106643.826,6708256.467,845,907,220629.799,632171.7424,2,11,7600,2
908,656301,4,5,672.3375,836,656301,0,552278.4894,371534.137,686057.5357,647598.2212,836,908,220535.9719,632589.3066,1,12,5202,1
909,656308,4,7,3210.627,836,656308,0,2825685.808,1900922.738,3510154.893,3313381.089,836,909,220758.5086,632682.6541,2,13,5340,1
910,656311,4,2,502.894,852,656311,0,516365.5505,347374.4367,641445.3648,605486.9389,852,910,220342.1948,632235.1898,2,13,5305,2
911,656317,4,2,490.5264,825,656317,0,503666.6466,338831.507,625670.3909,590596.2855,825,911,220842.1499,632893.9956,1,13,5340,1
912,656353,3,3,2085.44265,853,656353,0,1427538.397,960347.4634,1773332.646,1673922.386,853,912,220579.2118,632281.4744,5,16,6520,2
913,656433,4,3,1068.85545,826,656433,0,731658.6701,492208.5103,908889.1815,857938.2727,826,913,220640.5564,632986.9175,1,13,5340,1
914,656436,3,3,407.09295,826,656436,0,278665.4514,187466.5227,346166.9004,326761.3244,826,914,220540.3626,632988.6763,0,16,6520,1
915,656499,4,4,856.3266,836,656499,0,439632.9607,295754.1453,546125.7525,515510.7953,836,915,220615.5148,632594.3824,1,15,5740,1
916,656784,3,5,4386.73725,836,656784,0,3603399.516,2424113.839,4476255.077,4225323.205,836,916,220422.6048,632491.4741,3,16,6535,1
917,656786,3,2,1977.9196,853,656786,0,2030904.213,1366249.562,2522852.449,2381425.279,853,917,220296.9448,632356.4578,4,16,6520,1
918,656789,4,3,959.26335,841,656789,0,656640.0975,441741.2892,815698.7747,769971.9747,841,918,220748.5164,632409.031,3,20,5525,1
919,656805,3,5,750.1,821,656805,0,616154.9741,414505.7447,765406.8939,722499.3782,821,919,220822.0511,632721.1481,0,16,6520,1
920,656809,3,3,462.5025,826,656809,0,316594.694,212982.6503,393283.7865,371236.9114,826,920,220578.0462,632936.6765,2,16,6520,1
921,656810,4,5,3103.666,853,656810,0,2549445.733,1715087.837,3167000.87,2989463.745,853,921,220104.4247,632484.0446,5,16,6520,1
922,656813,3,3,553.092,853,656813,0,378605.5048,254699.1639,470315.5465,443950.3912,853,922,220172.8998,632547.3448,4,16,6530,1
923,656816,4,3,3575.47215,841,656816,0,2447501.389,1646506.851,3040362.432,2869924.46,841,923,220865.1973,632366.0429,4,15,5700,1
924,656819,4,3,994.9401,836,656819,0,681061.7379,458170.4518,846036.0969,798608.634,836,924,220606.2434,632708.798,4,20,5521,1
925,656821,4,6,4811.6202,836,656821,0,3293676.088,2215753.693,4091506.99,3862143.495,836,925,220502.4423,632552.5551,3,11,5900,1
926,656824,4,1,102.4502,836,656824,0,210389.2825,141535.1168,261352.1176,246701.1258,836,926,220587.5548,632709.9998,3,20,5521,1
927,656844,4,3,571.2921,826,656844,0,391063.9349,263080.3197,485791.7964,458559.0666,826,927,220679,632930.0917,4,15,5740,1
